"","FIPS","State","Life Expectancy","Residential.Segregation.Index","% Limited Access to Healthy Foods","% Uninsured Adults","Spending per Pupil","School.Funding.Adequacy","Median Household Income","School.Funding.Cat","Median.Prop.Tax","Region","Division"
"1391",37157,"North Carolina",72.717204461,33.024200044,9.8455508609,17.257243723,10432,-8121.826,52494,"0",1049,"South","South Atlantic"
"1392",37159,"North Carolina",73.584372535,47.403519403,8.8083921855,17.691135235,10804,-5010.566,61105,"0",1131,"South","South Atlantic"
"1393",37161,"North Carolina",73.375037446,38.916283764,5.2546887408,17.007319057,11543,-4464.749,53485,"0",826,"South","South Atlantic"
"1394",37163,"North Carolina",74.314891206,31.870471738,2.7421820454,22.465154414,10643,-7128.453,52248,"0",843,"South","South Atlantic"
"1395",37165,"North Carolina",70.951358301,31.474278407,9.5129318536,17.393645665,12900,-11822.78,45996,"0",996,"South","South Atlantic"
"1396",37167,"North Carolina",74.390973916,52.292953119,2.1830825848,16.342111087,10066,-2879.261,58642,"0",1116,"South","South Atlantic"
"1397",37169,"North Carolina",75.445105142,46.887627824,4.2568633847,14.977990285,11287,-849.5557,56259,"0",976,"South","South Atlantic"
"1398",37171,"North Carolina",74.488117134,46.871318932,2.9814291743,18.386861314,10900,-2947.723333,49524,"0",892,"South","South Atlantic"
"1399",37173,"North Carolina",69.273139089,NA,1.5116342342,24.324324324,12267,-2725.907,55462,"0",583,"South","South Atlantic"
"1400",37175,"North Carolina",79.511084049,51.483285894,2.9514132769,15.903404132,12470,-454.6191,62173,"0",1147,"South","South Atlantic"
"1401",37177,"North Carolina",77.616553568,NA,4.2146792512,20.99378882,17229,-11188.16,42514,"0",916,"South","South Atlantic"
"1402",37179,"North Carolina",78.943106465,33.428180304,7.5680186247,12.338299641,9737,-127.1016,95079,"0",1878,"South","South Atlantic"
"1403",37181,"North Carolina",71.883504717,32.230266886,2.9939875143,18.024817705,11043,-19424.36,49961,"0",933,"South","South Atlantic"
"1404",37183,"North Carolina",81.158641111,45.176742241,5.3861653418,10.848060357,9899,-2149.889,97099,"0",2327,"South","South Atlantic"
"1405",37185,"North Carolina",74.377029346,37.785496783,1.357036299,19.411515665,14234,-18327.28,47170,"0",874,"South","South Atlantic"
"1406",37187,"North Carolina",71.482191762,20.438185745,0.2789301916,14.671814672,14416,-30119.82,46072,"0",869,"South","South Atlantic"
"1407",37189,"North Carolina",79.74703744,65.14310128,2.5514463778,13.933337359,11376,97.97656,57888,"1",1033,"South","South Atlantic"
"1408",37191,"North Carolina",73.619210983,43.165092908,10.386856779,18.562712272,10063,-11553.53,55635,"0",1032,"South","South Atlantic"
"1409",37193,"North Carolina",74.481845582,57.217565447,3.5182470508,19.052945563,10776,-1772.184,48229,"0",901,"South","South Atlantic"
"1410",37195,"North Carolina",73.906601714,44.099041164,2.7037682719,19.693025151,10619,-7940.617,51535,"0",1308,"South","South Atlantic"
"1411",37197,"North Carolina",74.379579418,41.492433829,5.2809704002,17.55952381,10614,-1768.346,61464,"0",1096,"South","South Atlantic"
"1412",37199,"North Carolina",76.636474248,NA,0.5680529364,16.999517607,12782,-2516.022,54455,"0",890,"South","South Atlantic"
"1413",39001,"Ohio",71.374451486,NA,11.1845875,11.025414085,14301.5,144.132,49068,"1",1034,"Midwest","East North Central"
"1414",39003,"Ohio",75.247579326,53.054008895,4.0023735402,9.4614816017,11799,-674.9050038,60384,"0",1449,"Midwest","East North Central"
"1415",39005,"Ohio",76.007114355,83.176972712,1.5133460761,10.044176569,13695,3102.5052,62037,"1",1476,"Midwest","East North Central"
"1416",39007,"Ohio",74.246596272,63.412781537,9.9565004906,11.990131579,12375.571429,-1151.218729,52468,"0",1493,"Midwest","East North Central"
"1417",39009,"Ohio",75.805308828,46.303177907,10.97970372,10.975068022,15444,-1044.80912,48265,"0",1730,"Midwest","East North Central"
"1418",39011,"Ohio",77.231889283,70.269527714,2.1704784288,7.2938850015,12796.5,3820.1599833,71669,"1",1460,"Midwest","East North Central"
"1419",39013,"Ohio",74.559294492,67.04173688,6.9086881179,9.0072678771,12500.571429,-483.809,55573,"0",1071,"Midwest","East North Central"
"1420",39015,"Ohio",73.423203666,49.321736358,2.7618252493,10.425089296,12893,-1254.91686,64034,"0",1286,"Midwest","East North Central"
"1421",39017,"Ohio",75.724303246,44.843144657,9.4298960949,9.0231719585,11572.7,392.2404,74841,"1",2540,"Midwest","East North Central"
"1422",39019,"Ohio",75.633715611,51.279346849,1.9024164015,9.9100872875,15950,1753.0881333,62482,"1",1321,"Midwest","East North Central"
"1423",39021,"Ohio",75.997196957,54.526595621,1.2145288629,8.9785324652,12578,2140.277,72784,"1",1565,"Midwest","East North Central"
"1424",39023,"Ohio",72.943187277,64.919731394,8.0313503534,9.9096750648,12800.428571,479.68001429,57264,"1",1602,"Midwest","East North Central"
"1425",39025,"Ohio",76.741214106,52.090053872,9.6611051958,8.7111422141,12375.888889,1629.5884,79492,"1",2462,"Midwest","East North Central"
"1426",39027,"Ohio",73.63408773,60.497762381,12.326188286,8.7339842623,11947.25,997.5715,65927,"1",1354,"Midwest","East North Central"
"1427",39029,"Ohio",74.452787328,75.771776252,6.1277100292,10.55306533,13322.090909,-188.4963445,54167,"0",1259,"Midwest","East North Central"
"1428",39031,"Ohio",74.348496708,52.136338864,2.7829949699,12.68525741,12005.333333,-933.6837,50731,"0",1178,"Midwest","East North Central"
"1429",39033,"Ohio",73.86542183,79.110030283,13.626245013,9.9416687801,13966,-981.2753367,55912,"0",1221,"Midwest","East North Central"
"1430",39035,"Ohio",75.673155392,71.536173707,3.3131970928,8.0473472517,16802,-3207.649742,60808,"0",3126,"Midwest","East North Central"
"1431",39037,"Ohio",75.843685895,54.819808973,3.493969159,9.7415369751,12390.25,2260.4710425,65643,"1",1279,"Midwest","East North Central"
"1432",39039,"Ohio",76.371382565,60.811281337,5.7335315549,8.5375967564,13280.6,2889.4248,63904,"1",1530,"Midwest","East North Central"
"1433",39041,"Ohio",81.177038004,43.059145902,4.7167885741,5.0270793622,12422.5,4634.87075,121528,"1",5348,"Midwest","East North Central"
"1434",39043,"Ohio",75.312886558,60.990230483,6.89552766,8.8808071328,13759.5,1440.7806667,67925,"1",1925,"Midwest","East North Central"
"1435",39045,"Ohio",76.723308335,65.416512152,5.9900952271,8.4934415202,13352.75,2119.3695,82447,"1",2360,"Midwest","East North Central"
"1436",39047,"Ohio",72.901129622,37.776431155,3.8719745508,10.439889728,11985.5,495.841,56901,"1",1308,"Midwest","East North Central"
"1437",39049,"Ohio",75.899346492,57.004115638,6.5436190709,10.771006884,13821.875,-247.8617312,69762,"0",3392,"Midwest","East North Central"
"1438",39051,"Ohio",76.936720895,NA,5.9241403141,8.2673630948,13499.714286,2104.3342857,75383,"1",1873,"Midwest","East North Central"
"1439",39053,"Ohio",72.5511472,55.625035861,6.7033148177,9.7914110429,12041,-2751.36545,51449,"0",1129,"Midwest","East North Central"
"1440",39055,"Ohio",80.006418259,57.476151522,4.0487556076,10.531217404,14097.6,5153.5502,101636,"1",3582,"Midwest","East North Central"
"1441",39057,"Ohio",77.548355568,43.575252969,6.2173362159,7.3294712038,12383.428571,1531.5701714,82769,"1",3189,"Midwest","East North Central"
"1442",39059,"Ohio",73.189352034,57.688429472,12.510739541,11.138178373,13402.333333,389.88563333,56004,"1",1176,"Midwest","East North Central"
"1443",39061,"Ohio",75.831727485,59.965584811,7.9209877923,7.972321577,14019.409091,-5115.87745,67033,"0",2705,"Midwest","East North Central"
"1444",39063,"Ohio",76.898167264,34.159950621,3.8278323486,8.3440685244,13300,2632.8484222,72658,"1",1532,"Midwest","East North Central"
"1445",39065,"Ohio",73.424946814,NA,3.2979410003,10.456709575,14195.2,-45.2528,58844,"0",1196,"Midwest","East North Central"
"1446",39067,"Ohio",74.322845859,80.790711346,4.5882513993,10.189773963,13762,-203.418,55129,"0",849,"Midwest","East North Central"
"1447",39069,"Ohio",76.626396683,NA,1.7792655015,7.2872441544,14942.25,4297.6595,72122,"1",1537,"Midwest","East North Central"
"1448",39071,"Ohio",73.904454271,59.751369166,2.3655461753,12.069034718,13324.4,1451.33508,59464,"1",1260,"Midwest","East North Central"
"1449",39073,"Ohio",73.774738564,NA,5.7149282569,10.17586416,14805,2433.803,57353,"1",1377,"Midwest","East North Central"
"1450",39075,"Ohio",78.249706168,NA,2.1995144142,27.30609047,12858,-362.07765,75226,"0",2199,"Midwest","East North Central"
"1451",39077,"Ohio",74.648756214,57.724237257,4.6863671581,9.9496481258,13363.25,2034.5516,61482,"1",1400,"Midwest","East North Central"
"1452",39079,"Ohio",71.250851734,61.123889716,2.5825612285,9.2654951068,13158,-1088.819467,54893,"0",998,"Midwest","East North Central"
"1453",39081,"Ohio",72.56971063,58.723809763,10.122258125,8.8925018601,11722.8,-1980.22242,54272,"0",992,"Midwest","East North Central"
"1454",39083,"Ohio",77.045826561,57.114530874,5.9506485495,9.5354021235,11863.6,287.965228,68334,"1",1788,"Midwest","East North Central"
"1455",39085,"Ohio",77.46206574,52.057214081,7.8441729399,7.4706113709,13238.888889,1528.5408889,76163,"1",2736,"Midwest","East North Central"
"1456",39087,"Ohio",71.042852468,66.699164869,4.4599473726,9.7884609727,13577.285714,554.87538571,51062,"1",893,"Midwest","East North Central"
"1457",39089,"Ohio",76.092735579,57.89647579,8.1995474091,7.4958712783,11898.6,800.05895,76596,"1",2383,"Midwest","East North Central"
"1458",39091,"Ohio",75.72478907,59.643736917,2.6432268219,7.8206891425,13084.75,2579.301475,62449,"1",1458,"Midwest","East North Central"
"1459",39093,"Ohio",76.55864916,57.578211688,6.7495302197,8.1092406857,13161.714286,607.29681429,67124,"1",2455,"Midwest","East North Central"
"1460",39095,"Ohio",73.815265739,59.591673431,6.8462650461,8.7283010349,13880.875,2242.8398625,57971,"1",2283,"Midwest","East North Central"
"1461",39097,"Ohio",76.131809044,57.508067752,8.2357414782,8.6214008745,12467.5,600.017375,78533,"1",2122,"Midwest","East North Central"
"1462",39099,"Ohio",74.131242028,67.327384814,15.377736977,8.7328304883,13617.428571,-2632.733929,54774,"0",1623,"Midwest","East North Central"
"1463",39101,"Ohio",74.024056891,69.198573438,13.514714524,8.2275925712,12351.4,1492.9493,59012,"1",1251,"Midwest","East North Central"
"1464",39103,"Ohio",79.333727439,56.935658708,3.8704347758,5.7690894393,11934.833333,4333.1415,89108,"1",2845,"Midwest","East North Central"
"1465",39105,"Ohio",72.688020528,NA,14.908326312,11.603802993,13114.666667,-594.5216667,46393,"0",924,"Midwest","East North Central"
"1466",39107,"Ohio",78.014853837,NA,2.6061302933,8.3293772388,11361.666667,2515.2321667,72077,"1",1690,"Midwest","East North Central"
"1467",39109,"Ohio",76.440994372,48.47394672,3.9426812235,8.0667286861,12439,3539.2989125,72887,"1",1747,"Midwest","East North Central"
"1468",39111,"Ohio",75.892656501,NA,2.5619954265,10.758142018,22692,8012.835,56384,"1",936,"Midwest","East North Central"
"1469",39113,"Ohio",73.736173176,62.642434102,10.134996089,9.1429032258,14539.375,-3675.622281,62794,"0",2511,"Midwest","East North Central"
"1470",39115,"Ohio",74.189332353,32.668284573,7.8645723277,10.499811154,15607,891.2686,58803,"1",951,"Midwest","East North Central"
"1471",39117,"Ohio",76.752805302,NA,0.3763459169,10.682577566,12257.25,335.9909,71835,"1",1708,"Midwest","East North Central"
"1472",39119,"Ohio",74.17798046,54.691291912,10.655939162,10.1740215,11856.833333,-597.1868,58791,"0",1299,"Midwest","East North Central"
"1473",39121,"Ohio",81.065331979,NA,14.306135815,10.080375084,16446.5,4517.58,57054,"1",930,"Midwest","East North Central"
"1474",39123,"Ohio",77.32355474,66.76776895,8.9571072726,8.0759026935,14519.4,3818.161968,72780,"1",1641,"Midwest","East North Central"
"1475",39125,"Ohio",76.973215608,47.227297465,6.2264091108,9.7822040208,13763.333333,1411.9230667,66332,"1",1211,"Midwest","East North Central"
"1476",39127,"Ohio",73.93784034,NA,1.7810253328,10.344992127,14683.25,1151.90325,60448,"1",1210,"Midwest","East North Central"
"1477",39129,"Ohio",74.345143691,62.266508538,3.0329537542,9.0473624334,12806,2053.50755,75916,"1",1901,"Midwest","East North Central"
"1478",39131,"Ohio",70.553600867,80.960092539,1.3982146347,10.006385696,15624.25,-27.2562,55029,"0",987,"Midwest","East North Central"
"1479",39133,"Ohio",76.96216391,48.310549748,9.6359943847,8.4757646581,13801.166667,1293.0991333,72965,"1",2276,"Midwest","East North Central"
"1480",39135,"Ohio",74.394677154,93.763773145,2.982076911,8.1094800965,13302.333333,2319.9850833,67605,"1",1440,"Midwest","East North Central"
"1481",39137,"Ohio",79.530924606,NA,4.8705353839,7.2077244259,12957.555556,2945.9602222,81780,"1",1493,"Midwest","East North Central"
"1482",39139,"Ohio",74.672528309,65.019528875,13.630218185,10.629443128,12851.875,803.3394875,54906,"1",1553,"Midwest","East North Central"
"1483",39141,"Ohio",73.169059683,57.631686364,5.6226492849,8.2268445108,13051.142857,896.65615714,60352,"1",1338,"Midwest","East North Central"
"1484",39143,"Ohio",75.223280235,66.185093447,3.2661526121,8.5205471427,12451.25,2216.3905,62473,"1",1379,"Midwest","East North Central"
"1485",39145,"Ohio",69.695599653,76.351620942,3.222729944,9.3178874658,13000.8,-3944.1624,48465,"0",1119,"Midwest","East North Central"
"1486",39147,"Ohio",75.669448548,53.016623829,8.3885680176,8.6418960146,12139.4,2719.559,63221,"1",1257,"Midwest","East North Central"
"1487",39149,"Ohio",75.616094264,62.880101873,4.1548760894,7.8484924713,12496,2712.962925,72498,"1",1503,"Midwest","East North Central"
"1488",39151,"Ohio",75.434955208,58.720390044,8.5760448433,8.9605501905,12253.125,1223.8954,64557,"1",1850,"Midwest","East North Central"
"1489",39153,"Ohio",75.725693399,59.254417185,7.609336777,8.5917775769,13511.5,2397.0129,66034,"1",2540,"Midwest","East North Central"
"1490",39155,"Ohio",74.041299511,63.19232356,11.290641758,10.207630691,13460,-305.37034,54406,"0",1528,"Midwest","East North Central"
"1491",39157,"Ohio",75.335675134,56.343868845,3.0360153297,11.664207061,12254,824.95655778,59626,"1",1437,"Midwest","East North Central"
"1492",39159,"Ohio",78.873482671,51.226087137,8.379692834,5.4649202438,12098.666667,2891.5133333,104512,"1",2823,"Midwest","East North Central"
"1493",39161,"Ohio",76.382398164,81.222369584,6.8400346343,8.1708961628,12451.75,1617.033,59377,"1",1098,"Midwest","East North Central"
"1494",39163,"Ohio",70.92066309,NA,2.4093930921,12.436448964,15840,413.7402,51015,"1",1067,"Midwest","East North Central"
"1495",39165,"Ohio",78.417926519,44.869675726,6.1041151737,5.8878383805,11916.75,3542.2235,104523,"1",3291,"Midwest","East North Central"
"1496",39167,"Ohio",75.997251895,47.891747421,4.066606484,9.1008254717,13401.666667,-106.8883833,59196,"0",1245,"Midwest","East North Central"
"1497",39169,"Ohio",76.405928507,68.106425204,4.8410954834,13.669910724,12228.9,2138.86791,70121,"1",1979,"Midwest","East North Central"
"1498",39171,"Ohio",76.467624235,72.440218957,10.47954266,8.0221366699,15096.857143,2922.4268143,60983,"1",1348,"Midwest","East North Central"
"1499",39173,"Ohio",77.681095641,51.064639335,8.0411179166,6.559071996,13081.4,2281.48605,67254,"1",2425,"Midwest","East North Central"
"1500",39175,"Ohio",76.106152736,NA,1.6947141017,7.4701115301,12755.666667,2463.7726667,65631,"1",1040,"Midwest","East North Central"
"1501",40001,"Oklahoma",70.874371,NA,5.1649243995,25.987606507,13357.111111,-11370.02927,47799,"0",427,"South","West South Central"
"1502",40003,"Oklahoma",78.208418909,NA,14.835798691,20.673076923,17695,4136.321,58045,"1",409,"South","West South Central"
"1503",40005,"Oklahoma",74.030529123,NA,14.985586767,26.473327125,12681.833333,-8063.4235,46160,"0",560,"South","West South Central"
"1504",40007,"Oklahoma",75.779078068,NA,11.877335973,26.609133405,17294,3455.525375,64431,"1",535,"South","West South Central"
"1505",40009,"Oklahoma",72.610210403,49.577486804,7.8483468124,24.058174172,13196,398.1742,53119,"1",815,"South","West South Central"
"1506",40011,"Oklahoma",70.961660396,53.848668083,23.508074577,21.488673139,14614.6,-1448.04118,54616,"0",486,"South","West South Central"
"1507",40013,"Oklahoma",72.866596354,35.623001277,10.791823565,25.286213878,11067.25,-4032.747738,53782,"0",730,"South","West South Central"
"1508",40015,"Oklahoma",70.022780856,57.981158992,9.8548844401,26.311071268,11163,-9213.59,51071,"0",444,"South","West South Central"
"1509",40017,"Oklahoma",77.592945475,52.583662266,7.5575000695,15.104048038,12313.1,1311.64628,81761,"1",1659,"South","West South Central"
"1510",40019,"Oklahoma",72.399745374,43.749300617,7.6377313188,22.685319767,10194,-2526.033556,56052,"0",910,"South","West South Central"
"1511",40021,"Oklahoma",74.005272824,59.024528329,14.039717208,26.772962557,12276.2,-5784.71603,49403,"0",733,"South","West South Central"
"1512",40023,"Oklahoma",69.881655619,44.009973402,21.082639738,23.638743455,12433.75,-7393.813,41999,"0",402,"South","West South Central"
"1513",40025,"Oklahoma",78.957868895,NA,15.069564913,24.731182796,11993,-7951.377,50900,"0",260,"South","West South Central"
"1514",40027,"Oklahoma",77.871331942,32.274239647,5.5986863296,15.519060061,9074.1666667,-951.4370933,70923,"0",1854,"South","West South Central"
"1515",40029,"Oklahoma",70.427392225,NA,11.285920569,27.914951989,14278.666667,-18151.834,44040,"0",501,"South","West South Central"
"1516",40031,"Oklahoma",73.905337277,28.340972727,11.204475869,18.771165229,10561.1,-3722.8222,55600,"0",1190,"South","West South Central"
"1517",40033,"Oklahoma",72.061944267,NA,6.9364326966,19.642286809,11241,-8351.503,51036,"0",648,"South","West South Central"
"1518",40035,"Oklahoma",73.342140593,50.340338252,13.766352877,22.872340426,12632.75,-5339.798335,48922,"0",658,"South","West South Central"
"1519",40037,"Oklahoma",73.482571181,49.856205167,5.3269153785,20.459918332,10186.384615,-3566.223492,57545,"0",917,"South","West South Central"
"1520",40039,"Oklahoma",73.490937322,44.610226181,16.335539597,23.22741433,10588,-2109.3906,54056,"0",924,"South","West South Central"
